ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
402025	580	W	4	1		11.53	27.562	37.702942	-121.755507	.95	ML	4	W of Las Colinas Rd OC		L4-W-33-580-01153		
402026	580	E	4	1	41992	11.53	27.714	37.702703	-121.755526	.95	ML	4	W of Las Colinas Rd OC		L4-E-33-580-01153		
402027	580	W	4	1		12.57	28.602	37.700891	-121.774267	1.535	ML	4	N. Livermore Ave rm-w-diag		L4-W-33-580-01257		
402028	580	W	4	1	41992	10.67	26.702	37.702801	-121.739963	.88	ML	4	First St rm-w-diag		L4-W-33-580-01067		
402029	580	W	4	1	41992	9.77	25.802	37.708574	-121.725238	1.079	ML	4	Vasco Rd rm-w-diag		L4-W-33-580-00977		
402030	580	E	4	1	41992	10.57	26.754	37.702966	-121.738126	.989	ML	4	First St rm-e-diag		L4-E-33-580-01057		
402031	580	E	4	1	41992	9.58	25.735	37.709831	-121.72158	1.025	ML	4	Vasco Rd rm-e-diag		L4-E-33-580-00958		
402032	580	E	4	1	41992	8.55	24.705	37.716692	-121.705048	3.015	ML	4	Southfront Rd rm-e-diag		L4-E-33-580-00855		
402033	580	W	4	1	41992	8.54	24.543	37.717123	-121.704989	3.129	ML	4	Northfront Rd rm-w-diag		L4-W-33-580-00854		
402038	37	W	4	41	52582	13.11	1.904	38.098652	-122.520221	2.249	ML	2	Renaissance Rd off e diag		L2-W-27-037-01311		
402039	37	E	4	41	52582	13.11	1.904	38.098527	-122.520036	2.249	ML	2	Renaissance Rd off e diag		L2-E-27-037-01311		
402040	37	W	4	41	52582	13.80	2.594	38.105801	-122.511444	1.251	ML	2	Harbor Dr on e Hook		L2-W-27-037-01380		
402041	37	E	4	41	52582	13.80	2.594	38.105662	-122.511247	1.251	ML	2	Harbor Dr on e Hook		L2-E-27-037-01380		
402042	37	W	4	97	52582	0.63	4.041	38.121611	-122.497174	2.936	ML	2	1/3m E of the beginning of the b		L2-W-20-037-00063		
402043	37	E	4	97	52582	0.63	4.041	38.121444	-122.497006	2.936	ML	2	1/3m E of the beginning of the b		L2-E-20-037-00063		
402044	37	W	4	97		5.42	8.831	38.15484	-122.422075	3.264	ML	1	Noble Rd		L1-W-20-037-00542		
402045	37	E	4	97		5.42	8.831	38.154841	-122.422072	3.264	ML	1	Noble Rd		L1-E-20-037-00542		
402046	37	W	4	95	81666	7.24	16.739	38.117602	-122.289241	2.84	ML	2	Just in front of the overpass of		L2-W-23-037-00724		
402047	37	E	4	95	81666	7.24	16.739	38.117426	-122.289217	2.84	ML	2	Just in front of the overpass of		L2-E-23-037-00724		
402048	37	W	4	95	81666	10.95	20.443	38.141456	-122.232308	.71	ML	2	Exit Marine World Pkwy on the le		L2-W-23-037-01095		
402049	37	E	4	95	81666	10.95	20.443	38.141243	-122.232302	.71	ML	2	Exit Marine World Pkwy on the le		L2-E-23-037-01095		
402050	37	W	4	95	81666	11.62	21.113	38.140802	-122.221723	.722	ML	3	Columbus to 37 West		L3-W-23-037-01162		
402051	37	E	4	95	81666	11.62	21.113	38.140566	-122.222246	.812	ML	4	Columbus to 37 West		L4-E-23-037-01162		
402052	80	W	4	95	81666	5.77	33.255	38.140604	-122.219238	.28	ML	6	80W bright after call box SO 80		L6-W-23-080-00577		
402053	80	E	4	95	81666	5.77	33.255	38.14053	-122.218983	.305	ML	6	80W bright after call box SO 80		L6-E-23-080-00577		
402054	80	W	4	95	81666	6.07	33.555	38.144611	-122.217158	1.2	ML	6	80 WB to W37 con w diag		L6-W-23-080-00607		
402055	80	E	4	95	81666	6.07	33.555	38.144542	-122.216916	1.2	ML	7	80 WB to W37 con w diag		L7-E-23-080-00607		
402056	87	N	4	85	68000	5.56	5.56	37.329043	-121.895498	.45	ML	3	Park Ave rm n diag		L3-N-37-087-00556		
402057	87	S	4	85	68000	6.09	6.09	37.336501	-121.897652	.44	ML	4	Julian St rm s diag		L4-S-37-087-00609		
402058	87	S	4	85	68000	6.14	6.14	37.337199	-121.897882	.548	ML	3	Julian St rm s loop		L3-S-37-087-00614		
402059	87	N	4	85	68000	6.16	6.16	37.337511	-121.897833	.814	ML	4	Julian St in diag		L4-N-37-087-00616		
402060	85	N	4	85		20.20	20.376	37.356655	-122.062397	2.995	ML	3	N of Freemont Ave		L3-N-37-085-02020		
402061	85	S	4	85		20.20	20.376	37.356616	-122.06262	2.5	ML	3	N of Freemont Ave		L3-S-37-085-02020		
402062	80	E	4	13	60620	0.06	13.406	37.89875	-122.309494	.196	ML	4	Central Ave		L4-E-28-080-00006		
402067	280	S	4	85	68000	2.87	2.87	37.322223	-121.89812	.56	ML	4	South of Bird Ave diag off ramp		L4-S-37-280-00287		
402068	4	W	4	13	2252	25.10	24.915	38.008296	-121.853335	2.89	ML	2	E of Century Blvd		L2-W-28-004-02510		
402069	4	E	4	13	2252	25.10	24.915	38.008132	-121.853402	2.89	ML	2	E of Century Blvd		L2-E-28-004-02510		
402070	4	W	4	13	2252	31.10	30.915	37.999058	-121.755281	.17	ML	2	E of Oakley Rd		L2-W-28-004-03110		
402071	4	E	4	13	2252	31.10	30.915	37.999049	-121.755035	.17	ML	2	E of Oakley Rd		L2-E-28-004-03110		
402072	680	S	4	13	83346	13.94	24.167	37.62129	-121.87982	5	ML	6	Olympic Blvd rm-s-lp		L6-S-33-880-01394		
402077	80	W	4	95	81666	5.51	32.995	38.137239	-122.221394	1.185	ML	4	W37 conn-w-fly		L4-W-23-080-00551		
402078	80	W	4	95	81666	5.51	32.995	38.137239	-122.221394		FF	1	W37 conn-w-fly		C1-W-23-080-00551		
402079	80	E	4	95	81666	5.46	32.945	38.136531	-122.221583	1.185	ML	2	SR37 conn-e-fly/diag		C2-E-23-080-00546		
402080	80	E	4	95	81666	5.46	32.945	38.136531	-122.221583		FF	1	SR37 conn-e-fly/diag		C1-E-23-080-00546		
402081	4	W	4	13	2252	30.51	30.325	37.992521	-121.758145	2.63	ML	3	Hwy 160 & EB 4 Divide		L3-W-28-004-03051		
402082	4	E	4	13	2252	30.51	30.325	37.991042	-121.758189	2.63	ML	3	Hwy 160 & EB 4 Divide		L3-E-28-004-03051		
402083	4	W	4	13	2252	30.77	30.585	37.995151	-121.75625	.295	ML	2	Hwy 160 & WB 4 main line		L2-W-28-004-03077		
402084	4	E	4	13	2252	30.77	30.585	37.994345	-121.756139	.295	ML	3	Hwy 160 & WB 4 main line		L3-E-28-004-03077		
402085	4	W	4	13	2252	31.11	30.925	37.999201	-121.755245	.415	ML	3	E of Hwy 160 overpass		L3-W-28-004-03111		
402086	4	E	4	13	2252	31.11	30.925	37.999192	-121.754995	.415	ML	3	E of Hwy 160 overpass		L3-E-28-004-03111		
402087	4	W	4	13	53070	31.54	31.746	38.005137	-121.746302	.655	ML	3	3000' W of Laurel Rd		L3-W-28-004-03154		
402088	4	E	4	13	53070	31.54	31.746	38.005137	-121.746299	.775	ML	3	3000' W of Laurel Rd		L3-E-28-004-03154		
402089	4	W	4	13	53070	32.04	32.246	38.005144	-121.737232	.12	ML	2	Laurel Rd rm-w-diag		L2-W-28-004-03204		
402090	4	W	4	13	53070	32.03	32.236	38.005145	-121.737413	.25	ML	3	Laurel Rd rm-e-loop		L3-W-28-004-03203		
402091	4	E	4	13	53070	32.27	32.476	38.004512	-121.73336	.595	ML	2	Laurel Rd rm-e-diag		L2-E-28-004-03227		
402092	4	W	4	13	53070	32.27	32.476	38.004476	-121.733312	.345	ML	2	Laurel Rd rm-e-diag		L2-W-28-004-03227		
402093	4	W	4	13	53070	32.73	32.936	37.998638	-121.731216	.49	ML	2	W of Lone Tree Way		L2-W-28-004-03273		
402094	4	E	4	13	53070	32.73	32.936	37.998546	-121.731333	.49	ML	2	W of Lone Tree Way		L2-E-28-004-03273		
402095	4	W	4	13	53070	33.32	33.456	37.99786	-121.723079	.44	ML	2	Lone Tree Way rm-w-diag		L2-W-28-004-03332		
402096	4	E	4	13	53070	33.32	33.456	37.997794	-121.723069	.44	ML	1	Lone Tree Way rm-w-diag		L1-E-28-004-03332		
402097	4	W	4	13	53070	33.68	33.816	37.997802	-121.716447	2.68	ML	1	Jeffrey Way rm-w-diag		L1-W-28-004-03368		
402098	4	E	4	13	53070	33.68	33.816	37.997802	-121.716437	2.68	ML	1	Jeffrey Way rm-w-diag		L1-E-28-004-03368		
